customer_id,age,gender,income,product_category,browsing_time,pages_viewed,previous_purchases,discount_used,purchased
135742,61.0,Male,13523.68,Home,8.97,5.0,,No,0
133944,64.0,Male,28913.27,Grocery,11.29,2.0,2.0,No,0
145891,42.0,Female,10027.14,Fashion,63.93,9.0,3.0,Yes,1
149756,40.0,Female,16668.48,Electronics,22.56,2.0,6.0,Yes,1
101257,28.0,Female,36032.46,Electronics,19.18,2.0,1.0,No,0
119391,34.0,Male,35277.18,Fashion,38.22,13.0,2.0,No,1
125232,56.0,Male,28516.91,Grocery,12.31,3.0,4.0,Yes,1
129057,31.0,Female,22477.2,Electronics,11.42,9.0,1.0,No,0
104709,54.0,Male,36713.15,Electronics,10.88,5.0,2.0,No,0
101768,40.0,Female,42441.94,Electronics,17.24,21.0,2.0,Yes,1
112055,52.0,Male,30828.63,Beauty,20.39,3.0,3.0,No,1
107822,42.0,Male,52366.19,Grocery,15.92,14.0,2.0,Yes,1
122095,49.0,Female,71645.99,Grocery,38.04,8.0,5.0,No,1
140749,48.0,Female,27271.99,Fashion,8.7,4.0,3.0,No,0
144409,55.0,Female,62426.57,,31.12,6.0,2.0,Yes,1
127131,63.0,Female,87015.68,Home,25.29,3.0,3.0,No,1
128388,60.0,Male,35488.61,Beauty,,2.0,2.0,No,0
106123,56.0,Male,29104.56,Fashion,23.67,4.0,3.0,No,0
119654,61.0,Female,40799.04,Home,23.16,180.0,2.0,Yes,1
124294,37.0,Female,,Fashion,50.39,4.0,1.0,No,1
130239,32.0,Male,42054.79,Grocery,11.95,24.0,2.0,No,0
146973,54.0,Male,30608.12,Grocery,17.57,2.0,2.0,Yes,0
130278,54.0,Male,,FASHION,18.71,17.0,2.0,No,0
101037,61.0,Male,10103.82,Electronics,33.05,7.0,4.0,Yes,0
140086,63.0,Male,56877.7,,15.78,10.0,3.0,Yes,0
147059,51.0,Female,96915.6,Electronics,10.25,5.0,2.0,No,1
129647,36.0,,57407.46,Grocery,22.06,2.0,4.0,No,1
107090,33.0,Male,60289.8,Grocery,38.86,7.0,2.0,Yes,1
102551,49.0,Male,49627.68,Fashion,,12.0,3.0,Yes,1
105366,25.0,Male,49533.85,Home,14.4,8.0,2.0,No,0
135169,38.0,Female,95965.49,Fashion,22.72,3.0,2.0,No,0
128724,25.0,Male,,HOME,14.96,6.0,2.0,Yes,0
137770,34.0,Male,31276.36,Sports,14.66,1.0,2.0,No,0
118864,27.0,Male,13380.46,Grocery,25.1,15.0,2.0,No,1
122274,59.0,Other,71949.15,Grocery,22.64,6.0,2.0,No,0
111058,63.0,Male,,Sports,15.24,5.0,2.0,Yes,1
117426,55.0,Male,33208.06,Beauty,23.77,10.0,2.0,Yes,0
134024,25.0,Female,26523.61,Home,3.33,5.0,1.0,Yes,0
115759,43.0,Male,30066.99,Grocery,7.12,2.0,4.0,Yes,1
135757,41.0,Female,29052.9,Home,8.03,2.0,2.0,Yes,1
132267,50.0,Male,30203.72,Sports,29.56,5.0,3.0,No,1
120221,34.0,Male,,Sports,21.41,4.0,2.0,Yes,0
127700,29.0,Male,50737.31,Home,36.59,5.0,4.0,Yes,1
140179,56.0,Male,20196.13,Grocery,22.24,10.0,5.0,No,1
122583,31.0,Female,55238.69,Fashion,3.78,8.0,2.0,No,0
145962,61.0,Female,27586.57,Fashion,37.68,6.0,2.0,Yes,1
149245,21.0,Female,,Sports,23.01,5.0,2.0,Yes,1
143981,55.0,Female,17941.81,Fashion,20.83,2.0,3.0,Yes,1
116093,50.0,Male,44377.15,Fashion,16.4,6.0,1.0,No,0
100684,64.0,Male,61941.26,Beauty,5.8,3.0,1.0,Yes,0
147396,53.0,Female,45829.5,Sports,5.27,16.0,2.0,Yes,0
107764,61.0,Male,46951.87,Fashion,19.68,9.0,3.0,No,1
101788,22.0,Male,74219.14,Home,,4.0,4.0,Yes,1
138965,45.0,Male,23914.18,Grocery,30.68,25.0,2.0,Yes,1
123190,38.0,Female,38579.61,Home,13.28,10.0,3.0,Yes,0
133750,51.0,Male,11687.99,Electronics,20.78,17.0,1.0,Yes,0
147689,35.0,Female,56196.43,Grocery,13.1,7.0,3.0,,0
135296,33.0,Male,40070.03,Electronics,33.3,4.0,4.0,No,1
118457,55.0,Male,46352.42,Sports,5.19,9.0,3.0,Yes,1
148810,33.0,Male,22281.3,Home,25.08,10.0,4.0,Yes,0
128194,56.0,Male,26770.36,Home,13.04,4.0,0.0,Yes,1
104101,22.0,Female,36861.68,Sports,14.74,10.0,4.0,Yes,1
120573,33.0,Female,33997.02,,29.55,8.0,4.0,No,0
102783,54.0,Male,29632.33,Fashion,14.5,2.0,5.0,Yes,1
139946,61.0,Male,48959.01,Sports,21.84,6.0,4.0,No,1
125085,19.0,Female,73008.34,,27.57,13.0,2.0,No,0
123194,36.0,,39196.97,Beauty,,7.0,4.0,No,0
146501,37.0,Female,49268.56,Grocery,41.51,7.0,2.0,Yes,1
129201,62.0,Male,32003.85,Fashion,19.34,11.0,5.0,Yes,1
126866,34.0,Female,39098.0,Electronics,28.18,10.0,1.0,Yes,0
143454,58.0,Male,17085.96,Beauty,,2.0,2.0,Yes,1
137581,21.0,Male,50289.0,Beauty,52.48,9.0,4.0,No,1
145594,64.0,Female,22473.71,Fashion,15.02,12.0,5.0,Yes,1
121856,62.0,Male,80222.1,Electronics,13.73,8.0,6.0,No,0
131906,45.0,Male,20064.1,Fashion,16.55,8.0,1.0,No,0
104211,25.0,Male,37082.86,Fashion,24.33,9.0,4.0,No,1
105958,52.0,FEMALE,40454.88,Beauty,26.54,13.0,1.0,No,1
107364,26.0,Female,32763.35,Grocery,23.93,14.0,3.0,Yes,1
119431,49.0,Male,23013.45,Beauty,3.31,7.0,4.0,No,1
124083,51.0,Male,16921.49,Fashion,38.99,13.0,3.0,No,1
126322,19.0,Other,33837.74,Fashion,19.63,6.0,2.0,No,1
143537,39.0,Male,25729.65,Grocery,22.41,9.0,5.0,Yes,1
121859,57.0,Male,26351.81,Fashion,19.27,13.0,1.0,No,0
122942,37.0,Male,24191.55,Home,8.76,4.0,2.0,No,0
124484,28.0,Female,20320.77,Home,26.95,7.0,2.0,Yes,1
120002,52.0,Female,23241.81,Fashion,30.64,2.0,3.0,No,0
105100,32.0,Female,70982.62,Fashion,19.05,8.0,2.0,No,0
131045,50.0,Female,52730.44,Fashion,23.86,6.0,,No,1
114896,35.0,Female,36386.43,Grocery,16.63,10.0,5.0,Yes,1
100015,52.0,Male,25694.79,Grocery,13.79,3.0,1.0,No,0
130619,22.0,Other,83793.86,Beauty,33.63,15.0,6.0,No,1
117768,19.0,Other,19195.89,Fashion,48.03,6.0,3.0,Yes,0
133139,45.0,Female,25216.73,Grocery,4.59,4.0,1.0,Yes,0
103298,61.0,Female,25782.61,Beauty,13.99,6.0,1.0,No,0
135747,48.0,Male,73185.54,Electronics,10.97,1.0,5.0,Yes,1
131267,38.0,Female,30358.67,Sports,14.65,9.0,4.0,No,0
129641,57.0,Female,28813.55,Beauty,38.04,15.0,3.0,No,1
101642,20.0,Female,21795.94,Fashion,14.69,4.0,5.0,Yes,1
141967,38.0,Female,29114.46,Grocery,17.02,9.0,2.0,No,0
134662,36.0,Female,63537.47,Sports,10.9,5.0,3.0,No,0
135608,53.0,Other,58467.65,Electronics,36.59,,4.0,No,0
127969,30.0,Male,17111.05,Grocery,15.88,3.0,3.0,No,0
144533,64.0,Female,41522.41,Beauty,10.03,6.0,2.0,Yes,1
127753,46.0,Male,24888.99,Grocery,18.32,1.0,4.0,Yes,1
128519,52.0,Male,23659.39,Home,,7.0,3.0,Yes,0
144178,27.0,Male,45720.81,Electronics,27.38,2.0,1.0,Yes,0
124089,48.0,Female,40743.28,Home,40.09,2.0,3.0,No,1
148660,46.0,Female,34463.92,Home,7.18,2.0,2.0,Yes,0
105185,55.0,Male,31802.11,Sports,41.89,3.0,4.0,No,1
112864,39.0,Male,34857.91,Electronics,27.66,5.0,6.0,No,0
107382,19.0,Male,32742.11,Fashion,7.45,19.0,0.0,No,1
109823,28.0,Female,39250.17,Home,23.9,1.0,4.0,No,0
134740,31.0,Male,16058.78,Home,25.26,8.0,3.0,No,0
129904,51.0,Male,92739.35,Sports,33.32,6.0,3.0,Yes,1
115737,58.0,Female,,Beauty,20.87,11.0,6.0,,1
111254,53.0,Male,32818.91,Fashion,12.38,8.0,4.0,No,1
133937,45.0,Female,22890.9,Fashion,19.51,10.0,4.0,No,1
122024,58.0,Female,45786.29,Fashion,13.18,5.0,1.0,No,0
119107,19.0,Female,68722.31,Sports,32.54,10.0,2.0,Yes,1
125008,60.0,male,33160.88,Home,11.88,11.0,2.0,No,0
129978,40.0,Female,47390.77,Electronics,12.98,6.0,3.0,Yes,1
124938,29.0,Male,10000.0,Home,19.51,12.0,2.0,No,0
107664,47.0,Male,36537.13,Electronics,63.97,4.0,2.0,Yes,1
145098,59.0,Male,21073.58,Electronics,32.07,10.0,1.0,No,1
119136,56.0,Male,48730.22,Electronics,15.64,5.0,1.0,No,1
125006,29.0,Male,26088.66,Sports,5.0,5.0,7.0,No,0
111727,51.0,Female,40929.23,Beauty,13.26,10.0,3.0,Yes,0
125483,60.0,Female,,Home,27.78,20.0,2.0,No,0
101684,,Male,55086.54,Home,600.0,4.0,2.0,Yes,1
106251,50.0,Male,72696.8,Grocery,10.23,4.0,1.0,No,0
147256,,Female,10347.94,Sports,22.02,11.0,1.0,No,0
110557,53.0,Female,19940.21,Grocery,27.1,9.0,3.0,Yes,1
145162,20.0,Male,28306.08,Sports,22.79,3.0,4.0,Yes,0
108317,50.0,Other,,,16.4,3.0,,Yes,0
108644,44.0,Male,42091.59,Grocery,21.92,4.0,1.0,Yes,0
101607,25.0,Male,44697.94,Electronics,9.19,7.0,2.0,Yes,0
107924,24.0,Female,13762.86,Beauty,11.39,8.0,0.0,No,0
128988,60.0,Male,,Electronics,8.64,13.0,0.0,Yes,0
132761,32.0,,28647.05,Beauty,28.68,,1.0,Yes,0
122852,51.0,Male,43864.71,Fashion,10.84,9.0,,No,0
109671,50.0,Male,58370.66,Grocery,19.52,9.0,2.0,Yes,1
101406,25.0,Female,10342.69,Home,16.39,8.0,4.0,Yes,0
112194,21.0,Male,10000.0,Electronics,12.13,10.0,0.0,No,0
106288,21.0,Male,57773.42,Sports,29.55,8.0,1.0,Yes,0
142385,37.0,Male,24169.86,Electronics,7.2,6.0,2.0,No,0
114950,36.0,Male,48241.94,Fashion,12.25,13.0,,Yes,1
143913,25.0,Male,52285.81,electronics,28.93,8.0,1.0,No,1
113856,61.0,Female,59914.53,Beauty,11.12,3.0,1.0,No,1
105904,55.0,Female,117580.9,Electronics,9.05,3.0,3.0,No,0
107547,49.0,Male,48992.69,Home,3.53,8.0,2.0,Yes,0
112492,22.0,Female,30901.7,Beauty,9.29,8.0,1.0,No,0
127855,44.0,Male,40799.44,Beauty,11.01,4.0,6.0,No,0
126705,53.0,Male,81525.38,Grocery,11.39,4.0,1.0,No,1
148592,44.0,male,49295.05,Fashion,19.82,20.0,5.0,No,1
148251,19.0,Female,42620.2,Electronics,30.71,7.0,0.0,Yes,0
145507,60.0,Male,16284.21,Grocery,17.55,19.0,3.0,Yes,1
117792,23.0,Female,22278.57,Grocery,51.7,3.0,3.0,No,1
123158,49.0,Male,30971.76,Grocery,4.6,5.0,2.0,No,0
132811,20.0,Female,48677.08,Sports,35.25,7.0,3.0,Yes,1
139681,29.0,Female,20267.36,Grocery,,6.0,5.0,Yes,1
116514,54.0,Female,62677.77,Sports,13.97,7.0,3.0,No,0
109858,52.0,Male,41932.24,Fashion,8.71,10.0,5.0,Yes,1
100827,50.0,Male,21442.99,Sports,48.5,3.0,3.0,No,1
149329,29.0,Male,27158.24,Fashion,12.22,4.0,,No,0
142148,57.0,male,18455.43,Electronics,24.84,8.0,0.0,,1
103992,54.0,male,38070.63,Grocery,11.1,8.0,2.0,Yes,1
111947,40.0,Female,44400.94,Fashion,27.4,2.0,0.0,No,0
123096,34.0,Female,62674.57,Grocery,27.51,15.0,5.0,Yes,0
126350,24.0,Female,30651.53,Home,,11.0,2.0,Yes,1
131090,56.0,Female,55287.98,Home,21.67,3.0,2.0,No,0
124314,58.0,Male,48296.69,Fashion,,6.0,3.0,No,0
106994,52.0,Female,73960.2,Electronics,15.13,7.0,2.0,Yes,1
143850,43.0,Female,26815.02,Home,17.63,11.0,2.0,Yes,0
100171,23.0,Male,30391.74,Beauty,2.5,1.0,0.0,No,0
133705,26.0,Female,129610.7,Electronics,8.58,4.0,3.0,No,1
147498,33.0,Female,30234.56,Grocery,26.12,7.0,2.0,No,1
109444,44.0,Female,14929.59,Home,23.47,7.0,0.0,Yes,0
105481,65.0,Male,28045.67,Beauty,34.08,3.0,6.0,Yes,1
147703,57.0,Female,128164.94,Electronics,15.61,10.0,2.0,Yes,1
123428,34.0,Male,65127.67,Fashion,22.89,7.0,2.0,Yes,1
142036,58.0,Female,73686.17,Sports,28.69,9.0,5.0,Yes,1
143091,59.0,,24935.8,Electronics,14.18,10.0,5.0,No,1
133390,59.0,Male,42386.34,Sports,35.56,9.0,2.0,No,1
131707,44.0,Other,49203.23,Fashion,10.18,4.0,2.0,No,0
144226,19.0,Male,68413.69,Fashion,11.82,7.0,3.0,No,0
140750,50.0,Female,39412.33,Home,5.57,2.0,2.0,Yes,0
103349,23.0,Male,99815.25,Fashion,5.08,1.0,4.0,Yes,0
130095,51.0,Male,55139.66,Electronics,32.54,8.0,3.0,Yes,0
126920,41.0,Female,62498.89,Sports,35.36,6.0,2.0,No,1
131403,33.0,Male,56806.43,Grocery,27.75,4.0,2.0,No,0
102911,23.0,Male,13523.04,Beauty,15.15,2.0,4.0,Yes,0
139118,56.0,Male,144842.18,Fashion,11.26,9.0,1.0,No,0
149421,46.0,Female,65196.98,Beauty,36.76,7.0,1.0,No,0
108145,46.0,Female,18584.43,Home,43.89,4.0,3.0,No,1
131715,25.0,Female,35712.22,Electronics,12.08,16.0,4.0,Yes,1
147519,18.0,Female,10052.72,Home,15.48,5.0,2.0,No,0
148395,32.0,Male,50473.12,Electronics,9.87,13.0,1.0,No,1
135340,49.0,Female,44983.37,Home,22.9,8.0,2.0,Yes,1
114892,49.0,Female,30505.41,Fashion,14.35,4.0,1.0,No,0
111702,65.0,Male,19398.69,Electronics,21.18,8.0,1.0,No,0
108377,,Female,17345.02,Home,20.15,3.0,2.0,Yes,0
106715,62.0,Male,32283.05,Beauty,13.76,7.0,3.0,Yes,1
137815,58.0,Male,45173.29,Beauty,34.14,5.0,2.0,No,0
125077,27.0,,54455.85,Electronics,13.95,7.0,2.0,No,1
137155,63.0,Male,31837.03,Electronics,43.19,8.0,,Yes,1
132673,59.0,Female,37394.42,Fashion,39.26,1.0,6.0,No,0
148836,31.0,Female,51290.04,Fashion,7.44,7.0,3.0,No,0
100603,53.0,Female,22216.41,Sports,10.74,6.0,1.0,No,0
105999,,Female,52544.42,Electronics,4.22,10.0,2.0,Yes,1
107478,56.0,Male,17917.67,Fashion,10.41,8.0,3.0,No,1
100004,39.0,Male,27935.83,Grocery,15.47,5.0,4.0,Yes,1
123506,47.0,Male,29322.43,Fashion,16.15,9.0,4.0,Yes,0
118369,28.0,Male,36018.78,Grocery,20.51,3.0,5.0,Yes,1
118017,59.0,Male,39688.34,Grocery,23.5,7.0,2.0,No,1
138682,49.0,Male,42186.97,Grocery,34.06,15.0,3.0,No,1
125380,48.0,FEMALE,15933.38,Fashion,19.95,11.0,3.0,Yes,1
118420,53.0,Male,19084.21,Electronics,4.48,1.0,5.0,No,1
132870,26.0,Female,34402.51,Fashion,10.39,2.0,4.0,Yes,0
115165,45.0,Female,45803.8,Electronics,7.23,3.0,3.0,No,0
140331,34.0,Female,39655.98,Grocery,10.35,3.0,4.0,Yes,0
143577,65.0,Female,31078.19,Fashion,57.33,14.0,4.0,No,1
126095,19.0,Female,,Fashion,27.01,5.0,4.0,No,1
109758,,Male,,Electronics,21.67,11.0,2.0,No,1
103394,27.0,Male,22683.97,Electronics,20.99,3.0,1.0,No,0
105177,27.0,Female,35721.63,Beauty,2.29,10.0,2.0,Yes,0
129381,39.0,Female,49298.04,Fashion,15.19,7.0,4.0,No,1
100467,25.0,Other,24483.64,Grocery,40.1,5.0,2.0,No,1
116804,26.0,Male,63610.63,Fashion,16.77,12.0,3.0,Yes,1
124420,25.0,Male,38787.86,Sports,9.68,12.0,4.0,No,1
128939,59.0,Male,36162.73,Electronics,43.79,7.0,1.0,No,0
138425,22.0,Male,24205.3,Electronics,29.65,3.0,1.0,No,0
137038,49.0,Female,57947.46,Home,11.5,4.0,3.0,Yes,0
113785,64.0,Female,26735.08,Fashion,10.66,10.0,3.0,No,1
115145,47.0,Male,35088.84,Electronics,19.87,12.0,1.0,No,0
105302,65.0,Female,25244.52,Home,22.06,19.0,4.0,Yes,1
116814,27.0,Male,42427.31,Fashion,28.77,2.0,4.0,No,0
137797,60.0,Male,22761.28,Grocery,3.28,3.0,6.0,No,1
104339,53.0,,57708.46,Fashion,14.45,6.0,5.0,Yes,1
108524,60.0,Female,75819.29,Electronics,32.92,4.0,2.0,No,1
141576,33.0,,19767.6,SPORTS,21.89,10.0,2.0,Yes,0
111767,52.0,male,64059.13,Fashion,16.77,5.0,6.0,No,1
111821,52.0,Male,25569.54,Fashion,5.65,8.0,3.0,No,1
145922,43.0,Male,22575.68,Beauty,28.35,4.0,2.0,Yes,0
107199,29.0,Male,44567.75,Grocery,30.95,19.0,5.0,No,1
129934,55.0,Male,22634.96,Home,600.0,6.0,4.0,Yes,1
111956,34.0,Female,25259.33,Fashion,23.48,15.0,4.0,No,1
100907,37.0,Male,27058.21,Home,16.34,22.0,3.0,No,1
108346,65.0,Male,52033.62,Beauty,37.87,5.0,4.0,No,0
134419,56.0,Male,,Home,33.28,4.0,3.0,No,0
113869,50.0,Female,,Fashion,21.19,13.0,4.0,Yes,1
126704,60.0,Male,17133.95,Fashion,11.82,2.0,4.0,No,0
141531,29.0,Male,30811.8,Fashion,18.62,3.0,2.0,Yes,0
120858,38.0,Female,43262.32,Home,21.11,4.0,,No,0
138108,51.0,Female,46063.47,Fashion,27.98,16.0,,No,1
130709,22.0,Male,650000.0,Grocery,32.65,10.0,3.0,Yes,0
148797,48.0,Female,33471.71,,26.32,17.0,3.0,No,1
101836,24.0,Male,55667.49,Home,7.86,8.0,3.0,No,0
130738,32.0,Female,28161.73,Beauty,19.53,4.0,3.0,Yes,1
127617,21.0,Female,39278.29,Fashion,17.33,2.0,4.0,Yes,0
139307,,Female,50655.55,Electronics,3.7,10.0,5.0,No,1
136894,41.0,Male,18224.61,Beauty,14.57,17.0,2.0,No,0
105866,45.0,Male,51599.17,Sports,18.6,7.0,5.0,Yes,0
107591,23.0,Male,47762.33,Home,15.81,14.0,7.0,Yes,1
119915,28.0,Male,24848.72,Fashion,28.76,11.0,3.0,Yes,0
111612,52.0,Female,19134.81,Electronics,8.59,4.0,3.0,No,0
125421,27.0,Male,55992.41,Fashion,36.45,6.0,4.0,No,1
144437,21.0,Female,40201.51,Beauty,20.29,3.0,0.0,Yes,0
135917,53.0,Male,52083.76,Sports,4.32,9.0,1.0,No,1
122681,40.0,Male,50546.99,Grocery,13.01,3.0,3.0,No,1
124379,31.0,Female,61955.72,Electronics,15.75,10.0,2.0,Yes,1
139028,58.0,Male,42971.37,Fashion,10.66,2.0,2.0,No,0
118000,48.0,Female,,Grocery,37.34,4.0,2.0,No,1
127619,35.0,Female,10000.0,Grocery,2.44,5.0,1.0,,1
112438,27.0,Male,21757.42,Fashion,3.68,15.0,4.0,No,1
130733,53.0,Female,53569.23,Home,5.33,13.0,2.0,Yes,1
111590,55.0,Female,52136.95,Electronics,4.32,2.0,1.0,,0
120031,61.0,Female,56306.76,Fashion,20.93,13.0,2.0,No,1
125975,55.0,Male,56140.9,Home,8.23,11.0,2.0,No,0
138101,61.0,Male,44358.03,Electronics,23.37,4.0,3.0,No,1
112410,25.0,Female,30894.36,Electronics,8.83,7.0,1.0,No,0
127605,34.0,Male,43344.19,Grocery,11.37,8.0,3.0,Yes,1
141527,52.0,Male,,Grocery,18.54,2.0,,No,0
133284,35.0,Female,10000.0,Fashion,21.87,3.0,5.0,No,0
135698,22.0,Female,39150.49,Fashion,15.75,10.0,4.0,No,1
132567,56.0,Male,24203.48,Electronics,14.08,11.0,4.0,No,1
121688,56.0,,20405.98,Electronics,5.2,2.0,3.0,No,0
138691,31.0,Male,32175.73,Fashion,19.36,9.0,2.0,Yes,1
109763,62.0,Male,60606.4,Fashion,16.64,5.0,,Yes,1
125372,40.0,Male,650000.0,Fashion,26.23,3.0,2.0,Yes,0
132283,35.0,Female,28395.47,Sports,21.92,4.0,1.0,No,0
132683,48.0,Male,56675.59,Grocery,20.0,16.0,6.0,,1
104693,65.0,Male,13214.95,Home,15.18,9.0,4.0,Yes,1
146346,54.0,Female,23357.48,Home,48.94,6.0,0.0,Yes,0
137034,52.0,Female,40437.78,Electronics,10.88,11.0,4.0,Yes,1
135492,48.0,Male,38811.19,Electronics,4.18,2.0,3.0,Yes,1
100949,63.0,Male,30217.85,Grocery,34.26,6.0,5.0,Yes,0
129885,22.0,Male,30795.98,,9.89,8.0,2.0,Yes,1
102015,49.0,Female,21808.9,Sports,18.41,11.0,0.0,Yes,1
135721,30.0,Male,39048.9,,11.28,8.0,3.0,No,1
147556,48.0,Male,57121.3,Home,,4.0,3.0,No,0
130405,58.0,,38493.38,Home,23.46,2.0,3.0,Yes,1
124228,26.0,Male,50260.59,Beauty,15.01,12.0,3.0,No,1
115566,42.0,Male,22286.68,Home,25.48,2.0,7.0,No,0
145680,43.0,Male,35025.76,Sports,45.25,5.0,2.0,Yes,1
101250,64.0,Male,13279.22,Electronics,600.0,9.0,1.0,No,0
103521,57.0,,32784.47,Fashion,9.82,20.0,0.0,Yes,1
133996,54.0,Male,16872.03,Grocery,17.71,6.0,1.0,No,0
131831,29.0,Male,,Grocery,23.68,12.0,4.0,Yes,1
104053,54.0,Male,25282.44,Home,10.59,9.0,2.0,Yes,1
134979,50.0,Male,46261.43,Fashion,32.22,6.0,0.0,No,1
102599,64.0,Male,41575.73,Sports,13.39,7.0,1.0,Yes,1
133962,57.0,Female,31815.45,Sports,21.26,16.0,1.0,Yes,1
147530,29.0,Male,20794.48,Sports,27.01,5.0,6.0,Yes,1
136828,18.0,Male,59489.61,Fashion,9.43,7.0,1.0,Yes,0
133085,58.0,Female,22293.77,Fashion,4.21,14.0,1.0,No,1
113230,65.0,Male,,Beauty,16.44,8.0,,Yes,0
107225,42.0,Male,29204.06,Fashion,30.86,6.0,3.0,Yes,1
120777,52.0,Male,57413.06,Fashion,48.62,3.0,1.0,Yes,1
142414,28.0,Female,31498.35,Home,15.28,4.0,1.0,Yes,1
120078,,Male,47689.03,Electronics,26.7,6.0,2.0,No,0
132135,28.0,Male,48724.91,Sports,14.5,9.0,2.0,No,1
128923,55.0,Female,15675.98,Fashion,13.46,,4.0,No,0
113721,33.0,Female,27098.98,Fashion,39.83,18.0,2.0,No,1
141100,65.0,Male,38806.44,Sports,22.73,2.0,2.0,Yes,1
107209,39.0,Male,31136.97,Electronics,26.34,9.0,3.0,,1
119078,51.0,Female,40978.02,Electronics,36.59,11.0,,No,1
123722,63.0,Female,49849.04,Fashion,23.99,2.0,1.0,No,1
102350,42.0,Female,29851.8,Beauty,32.35,2.0,3.0,Yes,1
106881,33.0,Female,38364.09,,3.47,4.0,3.0,No,1
117702,36.0,Female,39078.64,Beauty,12.75,4.0,4.0,Yes,1
125584,25.0,Other,39282.36,Fashion,5.95,10.0,2.0,Yes,1
107584,33.0,Female,53597.65,Fashion,3.44,1.0,2.0,No,0
117469,64.0,Male,25282.15,Home,13.28,11.0,1.0,No,0
124206,38.0,Female,16049.65,Electronics,11.1,3.0,5.0,Yes,0
104611,22.0,Male,28440.37,Fashion,16.49,14.0,1.0,Yes,1
132626,61.0,Male,,Grocery,4.85,21.0,3.0,Yes,1
122443,35.0,Male,20674.61,Fashion,15.73,8.0,1.0,Yes,1
143200,60.0,Female,47060.39,Fashion,8.68,14.0,2.0,Yes,1
111506,54.0,Other,131705.11,,33.01,6.0,3.0,No,0
128494,46.0,Female,21543.68,Fashion,41.49,4.0,2.0,Yes,0
134489,62.0,Male,30575.33,,29.44,4.0,4.0,Yes,1
146244,35.0,Female,47122.24,,24.72,6.0,2.0,No,0
133952,25.0,Female,53987.02,Grocery,600.0,6.0,,No,0
113244,31.0,Male,64376.03,Electronics,20.03,3.0,4.0,No,0
125995,29.0,Female,58148.65,Grocery,34.5,6.0,2.0,Yes,1
148614,29.0,male,57295.95,Grocery,39.11,3.0,2.0,Yes,0
147895,39.0,Male,129399.6,Fashion,20.67,6.0,3.0,No,0
131507,24.0,Male,27650.51,Grocery,28.42,12.0,1.0,No,0
118070,40.0,Female,32855.79,Fashion,22.89,11.0,2.0,No,1
132743,31.0,Male,37876.33,Fashion,13.04,,5.0,No,1
123051,19.0,Male,67567.28,,13.33,2.0,,No,0
103785,65.0,Male,50348.45,Home,8.62,2.0,5.0,Yes,0
140039,18.0,Female,22775.04,Sports,10.88,19.0,4.0,No,1
100392,26.0,Female,31675.87,electronics,10.08,3.0,3.0,No,0
123146,33.0,Female,30601.26,Electronics,10.61,6.0,1.0,No,0
141390,49.0,Female,32881.25,Fashion,20.7,10.0,2.0,No,0
102767,35.0,Male,39089.27,Grocery,14.84,9.0,2.0,No,1
140900,35.0,Male,14962.55,Sports,20.17,5.0,3.0,No,1
113191,55.0,Male,115857.85,Beauty,41.24,3.0,4.0,Yes,1
113221,41.0,Female,37293.2,Home,21.47,5.0,5.0,No,1
140889,54.0,Male,36162.99,Grocery,25.13,12.0,1.0,No,0
108923,49.0,Female,38861.36,Beauty,29.2,1.0,3.0,Yes,0
146351,26.0,Female,30186.52,Grocery,18.54,10.0,3.0,Yes,1
144527,40.0,Female,79966.13,Electronics,15.41,8.0,5.0,No,0
113552,36.0,Male,50957.49,Fashion,41.07,6.0,2.0,Yes,0
102910,34.0,Male,17744.67,,23.57,7.0,3.0,No,0
104905,27.0,Female,19367.58,Sports,16.96,11.0,6.0,No,1
132198,37.0,N/A,71163.28,Sports,11.66,,1.0,No,0
107429,60.0,Male,20021.18,Electronics,19.5,8.0,3.0,No,1
140292,53.0,Male,16427.05,Electronics,38.16,4.0,6.0,No,1
111609,47.0,Female,48766.82,Home,18.75,8.0,6.0,Yes,1
120522,58.0,Female,14313.01,Electronics,17.15,9.0,2.0,No,1
126494,64.0,Male,57913.16,Fashion,16.58,4.0,7.0,No,1
116916,60.0,Male,71840.77,SPORTS,12.52,8.0,4.0,No,0
135325,46.0,Male,30381.21,Grocery,7.52,,6.0,No,0
125980,28.0,Female,48774.78,Grocery,31.5,8.0,3.0,No,0
134180,50.0,Female,25121.28,Fashion,26.16,11.0,1.0,Yes,0
133509,40.0,Male,35025.9,Grocery,27.25,15.0,3.0,No,1
111513,28.0,Female,60799.58,Home,30.71,3.0,4.0,No,0
134243,43.0,Female,20535.94,Grocery,31.47,6.0,1.0,No,0
143180,43.0,Female,33245.75,Electronics,20.38,5.0,2.0,No,0
109981,39.0,Male,65821.28,Fashion,24.27,8.0,5.0,No,1
106486,62.0,Female,20416.16,Beauty,35.69,3.0,5.0,Yes,1
133270,44.0,Male,32309.21,Sports,27.65,3.0,5.0,No,1
120199,36.0,Female,,Home,16.5,8.0,3.0,Yes,0
138881,61.0,Male,48367.26,Fashion,11.89,12.0,3.0,No,1
122099,51.0,Male,47943.35,electronics,16.13,12.0,4.0,No,0
139166,27.0,Male,53312.6,,10.71,4.0,2.0,No,0
117735,58.0,Female,23405.42,Beauty,14.81,4.0,2.0,Yes,0
116311,33.0,FEMALE,21354.18,Fashion,10.74,4.0,3.0,No,1
