Unnamed: 0.1,Unnamed: 0,customer_id,age,gender,income,product_category,browsing_time,pages_viewed,previous_purchases,discount_used,purchased
18367,18556,134060,58.0,Male,19363.88,Grocery,31.24,5.0,1.0,No,0
9113,9177,124190,41.0,Male,11286.6,Home,9.47,5.0,0.0,Yes,0
17035,17203,108106,44.0,,67741.29,Electronics,20.82,10.0,,No,1
39974,40560,130383,31.0,Female,15303.84,Fashion,17.92,8.0,2.0,No,1
15898,16047,132996,56.0,,56251.64,Fashion,17.11,7.0,7.0,No,0
35292,35790,144932,56.0,Male,21178.17,Electronics,6.77,4.0,3.0,No,1
11341,11431,127429,27.0,Male,49906.66,Home,7.83,6.0,4.0,Yes,0
41974,42594,105578,62.0,Male,19799.42,Electronics,21.41,5.0,1.0,No,0
32305,32753,146182,53.0,Female,35211.52,Beauty,15.49,9.0,2.0,Yes,1
327,327,108455,60.0,Male,47122.62,Grocery,18.67,3.0,3.0,Yes,1
22370,22624,135664,25.0,Male,18825.57,Beauty,13.79,2.0,1.0,Yes,0
35751,36254,105892,38.0,Male,44138.25,Beauty,11.74,9.0,2.0,No,0
17889,18069,127147,26.0,Male,69412.31,Beauty,9.63,2.0,5.0,No,0
39403,39978,114124,18.0,,60125.32,Home,24.51,12.0,4.0,No,1
46224,46918,134325,25.0,Male,48064.32,Fashion,18.12,15.0,1.0,No,1
43063,43704,126503,44.0,Male,36134.31,Fashion,24.53,6.0,2.0,No,1
33921,34404,117402,31.0,Female,40573.44,Sports,14.51,7.0,2.0,No,0
2384,2389,127792,54.0,Female,34335.49,Home,31.11,2.0,2.0,No,1
29111,29498,100676,52.0,Female,76973.06,Home,12.3,13.0,1.0,No,1
5850,5873,110821,61.0,Female,19305.17,Fashion,26.48,7.0,5.0,No,0
39903,40489,103645,64.0,,68879.45,Home,14.6,7.0,1.0,Yes,1
36025,36532,135866,21.0,Female,66189.79,Grocery,17.88,13.0,2.0,Yes,1
35196,35693,122206,50.0,Male,32819.11,Grocery,26.73,10.0,2.0,Yes,1
36351,36866,124452,28.0,Other,35182.64,Fashion,21.44,7.0,2.0,No,0
14546,14678,142238,29.0,Male,46093.8,Electronics,12.8,8.0,4.0,No,0
9536,9603,111576,57.0,Male,23510.05,Electronics,11.81,9.0,4.0,No,1
6561,6593,135109,40.0,Male,21640.38,Fashion,13.77,18.0,6.0,Yes,1
38937,39506,122732,62.0,Female,41792.99,Fashion,26.75,7.0,5.0,Yes,1
13756,13876,138632,25.0,Female,10432.49,Grocery,30.78,11.0,3.0,Yes,0
46126,46819,117509,33.0,Male,52424.48,Electronics,24.75,3.0,2.0,Yes,0
25194,25502,134659,31.0,Female,17413.68,Electronics,7.69,3.0,2.0,No,0
45,45,102997,32.0,Male,196364.81,Grocery,28.4,11.0,3.0,No,1
6005,6029,113096,44.0,Male,33543.89,Fashion,38.81,5.0,1.0,Yes,1
12785,12894,117582,60.0,Female,33226.76,Sports,27.31,7.0,3.0,,1
22103,22355,112281,51.0,Female,12392.31,Fashion,21.95,5.0,5.0,No,1
26614,26953,107345,53.0,Male,30147.57,Grocery,40.09,8.0,6.0,No,1
38138,38688,141730,23.0,Female,48340.47,Fashion,14.59,4.0,1.0,Yes,0
9217,9281,107739,50.0,,50982.44,Sports,28.29,15.0,1.0,No,1
4521,4538,120356,53.0,Female,29254.66,Grocery,36.52,17.0,3.0,Yes,1
36509,37027,137696,61.0,Male,27689.68,Sports,28.37,3.0,1.0,No,0
18007,18188,118857,29.0,Female,64364.49,Home,41.62,9.0,4.0,Yes,1
28115,28486,149397,61.0,Male,27650.99,Grocery,11.58,6.0,4.0,No,0
46324,47019,108017,37.0,Female,17796.62,Grocery,9.68,3.0,2.0,No,0
46085,46776,107481,48.0,Male,135386.66,Sports,20.93,11.0,2.0,Yes,1
45141,45816,147764,23.0,Female,41014.65,Grocery,6.0,8.0,4.0,Yes,1
36512,37030,104861,20.0,Male,41016.12,Beauty,29.97,9.0,1.0,No,0
6480,6509,119039,62.0,Male,30617.75,Home,15.3,4.0,0.0,Yes,0
47081,47785,107532,55.0,Male,31722.06,Sports,6.58,7.0,5.0,No,1
22969,23235,116011,18.0,Female,29233.58,Sports,31.5,19.0,1.0,Yes,1
37694,38235,127622,22.0,Male,66824.13,,20.0,2.0,0.0,No,0
17584,17759,106220,63.0,Female,16632.83,Grocery,25.89,11.0,3.0,Yes,0
36976,37501,116996,61.0,Female,36930.57,Sports,28.47,,4.0,Yes,1
469,469,121136,57.0,Female,36637.47,Electronics,33.57,9.0,1.0,No,1
38410,38968,130869,46.0,Female,15782.2,Electronics,13.1,8.0,3.0,No,1
45902,46590,108200,61.0,Male,13210.73,Fashion,20.4,5.0,1.0,Yes,1
8855,8917,128971,34.0,Female,55731.63,Sports,17.2,8.0,4.0,Yes,0
37754,38299,128110,37.0,Male,19310.83,Home,17.03,8.0,5.0,No,0
2755,2763,112929,20.0,Male,29527.57,Electronics,30.18,2.0,2.0,No,0
1344,1344,136449,22.0,Female,66131.37,Electronics,25.26,10.0,,No,1
23131,23399,117948,20.0,Female,31848.38,Fashion,10.97,15.0,3.0,Yes,1
39389,39964,148160,42.0,Female,87240.74,Sports,32.66,9.0,2.0,No,0
22904,23169,141586,60.0,Male,13270.72,Grocery,7.48,,7.0,Yes,1
12177,12275,118484,41.0,Male,43270.91,Home,18.92,,1.0,No,0
39910,40496,149229,64.0,Female,17624.43,Fashion,41.78,17.0,5.0,No,1
30572,30991,100026,48.0,Female,32624.08,Electronics,13.15,5.0,2.0,Yes,0
10233,10308,145958,22.0,Female,26857.39,Electronics,25.42,9.0,2.0,No,1
2948,2957,107822,42.0,Male,52366.19,Grocery,15.92,14.0,2.0,Yes,1
18351,18540,105067,43.0,Male,47073.74,Fashion,20.66,3.0,1.0,Yes,1
29144,29531,133380,52.0,Female,27151.92,Fashion,18.02,9.0,0.0,No,0
43456,44104,112941,56.0,Male,25555.86,Sports,46.12,9.0,2.0,Yes,0
42269,42895,137940,26.0,Female,28954.67,Sports,23.08,21.0,1.0,No,1
9750,9821,124966,22.0,Male,12137.15,Beauty,18.39,4.0,5.0,Yes,1
38385,38940,130217,60.0,Male,34210.18,,25.84,4.0,1.0,No,0
94,94,106926,18.0,Male,66290.54,Electronics,8.41,3.0,1.0,Yes,0
12862,12973,106376,59.0,Female,27860.73,,20.87,16.0,2.0,No,0
24513,24814,126365,18.0,Male,26354.08,Fashion,25.39,,2.0,Yes,1
15825,15972,102884,20.0,Male,18319.19,Beauty,12.83,2.0,,Yes,0
20287,20508,130209,50.0,Female,17062.31,Fashion,38.09,9.0,2.0,No,1
11853,11948,111226,31.0,Male,52119.05,,50.12,3.0,2.0,No,1
41152,41751,119277,48.0,Male,16938.04,Fashion,10.99,11.0,5.0,Yes,1
16727,16890,115058,36.0,Male,97375.78,Grocery,30.66,13.0,1.0,No,1
28190,28562,108875,36.0,Male,78054.9,Home,25.8,15.0,6.0,No,1
34452,34941,114089,22.0,Male,42824.49,Electronics,17.87,11.0,2.0,No,0
18441,18633,120303,55.0,Male,80862.88,Sports,8.18,7.0,,No,0
11149,11234,144434,55.0,Female,38840.38,Beauty,26.71,4.0,,Yes,0
38101,38650,121846,52.0,Male,17746.17,Electronics,23.56,5.0,,Yes,1
47720,48434,120830,32.0,Female,40791.44,Fashion,15.67,5.0,0.0,Yes,0
2764,2772,100843,61.0,Female,13010.29,Grocery,16.17,11.0,4.0,Yes,1
3270,3280,100400,32.0,Female,48205.38,Home,5.33,6.0,1.0,Yes,0
27953,28321,102350,42.0,Female,29851.8,Beauty,32.35,2.0,3.0,Yes,1
43924,44578,121925,61.0,Female,15131.93,Fashion,20.55,5.0,6.0,Yes,0
47835,48550,113381,46.0,Female,31037.36,Fashion,17.61,7.0,3.0,No,1
48601,49332,131890,29.0,Male,89604.96,Home,33.04,17.0,5.0,Yes,1
37015,37540,111585,34.0,Female,54552.66,Grocery,8.84,7.0,0.0,Yes,1
11971,12068,139252,20.0,Female,31062.61,Fashion,4.7,6.0,4.0,No,0
12136,12234,113652,44.0,Female,49204.73,Grocery,24.82,2.0,4.0,Yes,1
19626,19834,125482,60.0,Female,40644.04,Home,23.11,15.0,3.0,Yes,1
21814,22061,126597,57.0,Female,49570.29,Fashion,12.06,11.0,1.0,No,0
25231,25540,105709,43.0,Female,24169.29,Sports,17.91,6.0,4.0,No,0
9287,9351,121386,21.0,Male,36443.12,Sports,11.43,3.0,2.0,Yes,0
16609,16772,129825,24.0,,56224.32,Fashion,2.11,6.0,3.0,Yes,0
48784,49519,103369,38.0,Female,20604.09,Beauty,9.64,7.0,4.0,No,0
14295,14425,116840,22.0,Male,29167.0,Sports,11.09,3.0,1.0,Yes,0
9623,9692,128304,39.0,Female,19409.86,Grocery,17.13,9.0,4.0,Yes,1
36346,36861,132401,40.0,Female,47278.62,Fashion,9.31,4.0,4.0,No,0
25572,25889,123235,33.0,Female,37569.88,Home,20.19,9.0,2.0,No,1
44065,44722,117047,41.0,Male,33453.01,Beauty,11.54,5.0,2.0,Yes,0
8477,8536,118174,30.0,Male,54859.08,Fashion,17.92,4.0,3.0,No,0
40039,40626,126868,50.0,Female,30870.09,Electronics,18.73,13.0,2.0,Yes,1
16454,16616,114311,24.0,Female,49824.01,Grocery,33.9,9.0,3.0,Yes,0
45010,45681,110923,48.0,Female,46103.22,Fashion,19.68,5.0,1.0,No,0
4552,4569,113023,18.0,Female,27773.41,Fashion,23.79,10.0,1.0,No,1
36607,37126,109617,39.0,Male,71680.08,Fashion,7.42,9.0,1.0,Yes,0
47982,48699,119343,28.0,Male,10239.53,Electronics,31.81,12.0,,Yes,1
46105,46798,115234,32.0,Male,24068.78,Electronics,7.95,4.0,1.0,Yes,0
48464,49193,100615,50.0,Male,14394.07,Electronics,36.26,11.0,1.0,Yes,1
4883,4901,116786,39.0,Male,22776.11,Grocery,42.62,6.0,2.0,Yes,1
30581,31000,116583,63.0,Male,50545.8,Sports,16.65,9.0,2.0,No,1
45099,45773,122496,41.0,Male,23264.76,Grocery,11.6,10.0,2.0,Yes,1
47145,47849,106257,47.0,Female,16124.03,Fashion,38.39,6.0,1.0,No,0
46027,46718,104427,30.0,Female,45769.67,Fashion,81.72,13.0,3.0,Yes,1
48179,48903,139215,41.0,Female,33507.62,Home,26.25,7.0,2.0,No,1
34942,35438,137001,32.0,Female,19229.65,Fashion,13.77,4.0,4.0,No,1
2656,2664,149259,45.0,Male,16383.41,Electronics,18.81,8.0,2.0,No,0
44833,45501,133456,27.0,Male,31787.72,Home,8.83,1.0,3.0,Yes,0
17667,17844,105624,59.0,Male,86378.53,Electronics,14.54,5.0,2.0,No,0
17400,17573,147828,35.0,Unknown,150329.23,Fashion,8.13,17.0,2.0,No,1
1827,1828,103169,57.0,Male,34660.94,Beauty,15.2,13.0,2.0,No,1
38936,39505,143378,63.0,Female,35478.61,Grocery,11.44,250.0,5.0,No,0
41462,42075,111954,54.0,Male,35303.66,Grocery,22.97,13.0,3.0,Yes,1
34588,35082,143276,53.0,Male,25249.83,Electronics,46.42,6.0,3.0,Yes,0
12704,12809,112152,43.0,Female,32783.37,Fashion,23.58,5.0,2.0,Yes,0
48801,49536,115329,40.0,Male,32253.88,Fashion,18.06,11.0,4.0,Yes,1
18296,18485,107753,27.0,Male,39126.93,Grocery,15.73,13.0,2.0,No,1
6412,6441,133955,34.0,Male,35611.03,Home,14.5,4.0,3.0,Yes,0
38955,39524,132834,41.0,Male,37226.75,Electronics,20.22,3.0,1.0,Yes,0
45365,46045,131782,34.0,Female,15688.86,Sports,22.06,6.0,1.0,No,0
31937,32379,139317,32.0,Male,52435.81,Grocery,15.28,9.0,4.0,No,1
7437,7484,138956,42.0,Female,56256.42,Grocery,25.2,2.0,4.0,No,0
38761,39327,123458,51.0,Male,29077.28,Electronics,33.49,11.0,0.0,No,1
9832,9903,114859,65.0,Female,49538.05,Electronics,9.17,5.0,2.0,Yes,1
37444,37982,108508,43.0,Female,30884.18,Fashion,17.22,,2.0,No,0
6790,6824,111236,58.0,Male,38707.44,Sports,4.44,8.0,1.0,No,0
41388,41996,109629,49.0,Male,26916.56,Beauty,7.86,3.0,1.0,Yes,0
10986,11069,119247,60.0,Female,24606.49,Electronics,35.72,3.0,,No,0
24684,24988,148752,27.0,Female,20361.9,,22.84,8.0,1.0,Yes,0
5804,5827,121092,58.0,Female,26095.67,Grocery,3.97,7.0,3.0,No,1
36266,36780,130807,46.0,Female,60129.58,Grocery,32.82,6.0,4.0,No,1
10397,10477,143818,48.0,Female,12622.94,Home,23.25,12.0,2.0,Yes,1
17628,17804,148999,51.0,Male,30796.12,Beauty,9.28,4.0,0.0,Yes,0
40582,41173,113825,45.0,Male,13226.81,Home,5.34,8.0,2.0,No,1
36827,37349,146905,55.0,Male,65231.07,Fashion,16.57,14.0,2.0,No,0
5923,5946,143642,19.0,Male,19781.5,,29.13,13.0,1.0,Yes,0
28180,28552,145877,61.0,,65300.85,Electronics,27.53,3.0,3.0,Yes,1
39112,39684,141629,21.0,Female,16672.9,Electronics,34.96,17.0,2.0,Yes,1
40229,40817,128744,34.0,Female,91704.31,Sports,18.76,5.0,2.0,No,0
6274,6301,128314,53.0,,38006.63,Sports,43.73,1.0,1.0,Yes,1
12411,12510,131763,65.0,Female,32662.18,Sports,31.98,8.0,2.0,No,1
29311,29702,137860,35.0,Female,65059.09,Home,24.31,10.0,2.0,Yes,1
21265,21502,144195,39.0,Female,46554.12,Beauty,15.42,8.0,4.0,Yes,0
34435,34924,108130,23.0,Female,20391.08,Fashion,32.28,5.0,3.0,No,0
27662,28023,105366,25.0,Male,49533.85,Home,14.4,8.0,2.0,No,0
15001,15135,101447,63.0,Female,31770.92,Fashion,21.18,18.0,2.0,No,1
35310,35808,142211,55.0,Male,35369.96,Fashion,15.6,9.0,1.0,Yes,1
12593,12695,148493,27.0,Female,26522.36,Fashion,22.98,2.0,3.0,Yes,0
20240,20460,137248,46.0,Female,28382.42,Home,25.98,14.0,4.0,No,1
19851,20065,137626,61.0,Other,67879.48,Electronics,24.26,4.0,6.0,No,0
4374,4390,106416,21.0,Male,36500.41,Sports,11.43,10.0,2.0,No,1
19739,19952,124578,63.0,Female,41857.21,,48.79,3.0,3.0,Yes,1
14661,14793,131549,39.0,Female,37570.24,Sports,18.34,5.0,4.0,No,0
2820,2828,114967,26.0,,40816.98,Electronics,38.39,9.0,5.0,Yes,1
15823,15970,114112,36.0,Female,20304.12,Electronics,17.61,8.0,3.0,Yes,0
43834,44487,107355,62.0,Male,60047.77,Fashion,16.07,8.0,1.0,No,1
44760,45428,137589,33.0,Female,65729.35,Beauty,22.36,2.0,0.0,No,0
25294,25604,102610,57.0,Male,14068.78,Fashion,20.42,,5.0,Yes,1
13771,13891,137092,48.0,Female,32143.98,Sports,9.63,8.0,6.0,Yes,0
44473,45137,113137,47.0,Female,49387.31,Grocery,35.82,2.0,2.0,No,0
7174,7217,142858,64.0,Male,17441.97,Grocery,20.19,7.0,3.0,No,0
10833,10915,142428,19.0,Female,39284.33,Electronics,29.67,2.0,3.0,Yes,0
40398,40987,119972,64.0,Male,35210.84,Grocery,26.3,8.0,4.0,No,1
26610,26949,138707,42.0,Female,46840.45,Electronics,4.49,4.0,2.0,No,0
2602,2610,134937,27.0,Male,39833.25,Electronics,30.07,,2.0,Yes,1
2598,2606,136169,21.0,,17291.81,,18.95,7.0,1.0,No,0
49646,50393,118590,25.0,Female,18977.8,Home,24.75,6.0,3.0,Yes,0
23592,23870,146091,26.0,Female,28505.27,Sports,29.05,14.0,3.0,Yes,1
42256,42882,142463,60.0,Female,89455.66,Electronics,20.94,9.0,2.0,No,0
49322,50064,101325,59.0,Female,29140.63,Electronics,38.58,2.0,1.0,,0
12527,12628,108373,49.0,Female,48643.01,Beauty,23.76,6.0,2.0,No,0
14602,14734,106761,19.0,Female,55108.01,Grocery,20.17,10.0,3.0,Yes,1
13178,13291,100884,25.0,Female,36819.35,Sports,32.14,6.0,0.0,Yes,0
30764,31185,125500,34.0,Female,51938.25,Fashion,24.82,4.0,3.0,Yes,1
22518,22776,110787,18.0,Female,21662.67,Grocery,17.12,9.0,3.0,No,1
44931,45602,105022,40.0,,41215.03,Electronics,29.91,9.0,2.0,Yes,1
46400,47095,115997,27.0,Male,65163.29,Fashion,16.4,5.0,2.0,Yes,1
12067,12164,139315,49.0,Female,13622.4,Beauty,4.18,8.0,1.0,Yes,1
39384,39959,125855,45.0,Male,26846.03,Fashion,13.75,8.0,2.0,Yes,0
18207,18393,118003,24.0,Female,21914.73,Grocery,35.7,13.0,3.0,Yes,1
18695,18895,128204,29.0,Male,44808.29,Electronics,32.35,11.0,2.0,Yes,1
17141,17311,117962,43.0,Female,19019.75,Electronics,35.07,4.0,2.0,No,0
27853,28218,105177,27.0,Female,35721.63,Beauty,2.29,10.0,2.0,Yes,0
24894,25198,143608,25.0,Female,59244.13,Fashion,12.33,1.0,4.0,No,0
43801,44454,109317,65.0,Other,17219.12,Home,24.99,4.0,0.0,Yes,1
32418,32869,112223,42.0,Female,51622.36,,9.42,2.0,0.0,Yes,0
34862,35358,146463,48.0,Female,82750.85,Fashion,16.29,3.0,2.0,No,0
19295,19499,142843,62.0,Female,81794.79,Fashion,36.12,25.0,1.0,No,1
495,495,127545,33.0,Male,36378.69,Fashion,23.87,5.0,4.0,Yes,1
3709,3720,119977,48.0,Male,53386.05,Electronics,48.18,4.0,3.0,Yes,0
37786,38332,102460,20.0,Female,33398.91,Fashion,6.82,2.0,2.0,Yes,0
30162,30567,139334,62.0,Male,32956.76,Fashion,29.09,6.0,3.0,Yes,0
33205,33671,148573,37.0,Male,47828.81,Beauty,22.77,15.0,4.0,Yes,0
11087,11171,126042,60.0,Male,59162.56,Electronics,61.98,11.0,5.0,No,1
32894,33356,100132,44.0,,26969.96,Fashion,23.69,9.0,4.0,Yes,0
30809,31232,137654,46.0,Female,28123.26,Beauty,18.04,13.0,1.0,Yes,1
29590,29985,147757,53.0,Male,33986.48,Beauty,15.42,7.0,3.0,No,1
19105,19308,122772,30.0,Male,69303.04,Fashion,7.21,8.0,5.0,No,1
14387,14518,111260,32.0,Male,43225.06,Fashion,18.54,,6.0,Yes,0
19450,19656,142645,32.0,Female,22691.16,Fashion,23.3,11.0,1.0,Yes,1
6521,6553,106751,52.0,Female,84377.71,Grocery,22.29,7.0,3.0,No,0
3253,3263,148537,43.0,Female,28905.41,Fashion,54.61,2.0,4.0,Yes,1
26298,26630,133634,60.0,Female,47049.95,Sports,19.25,15.0,1.0,No,1
34219,34705,133182,60.0,Male,32804.1,Grocery,24.66,5.0,4.0,Yes,1
44359,45022,121439,36.0,Male,24067.74,Beauty,23.58,5.0,3.0,Yes,1
30781,31202,118792,50.0,Male,82853.89,Electronics,24.53,,0.0,No,1
4241,4256,110666,29.0,Female,22521.58,Fashion,15.29,2.0,4.0,No,1
19510,19717,102537,33.0,Male,72611.0,Grocery,9.49,2.0,0.0,Yes,1
35006,35502,113583,55.0,Male,57420.06,Electronics,18.55,4.0,2.0,,0
5072,5091,121276,60.0,,17721.03,Fashion,53.48,1.0,3.0,No,0
953,953,147710,18.0,Male,35461.15,Grocery,28.86,,,Yes,1
17816,17995,114656,38.0,Male,74406.59,Fashion,12.06,6.0,6.0,No,1
13941,14066,115682,60.0,Male,31398.93,Fashion,16.78,4.0,0.0,No,1
46256,46951,102093,56.0,Other,28533.38,Electronics,7.53,1.0,6.0,No,0
21455,21696,138185,58.0,Male,22774.14,Electronics,13.22,12.0,5.0,Yes,1
41087,41686,148032,65.0,Male,20434.43,,12.69,21.0,2.0,Yes,1
14519,14651,127285,20.0,Female,55868.46,Electronics,19.98,2.0,,No,0
27897,28264,139028,58.0,Male,42971.37,Fashion,10.66,2.0,2.0,No,0
32723,33181,116120,60.0,Female,55324.42,Fashion,16.7,3.0,6.0,No,0
16643,16806,115966,62.0,Male,70513.46,Grocery,17.52,15.0,3.0,No,1
31621,32059,101070,18.0,Female,81478.73,Grocery,45.67,8.0,2.0,Yes,1
38651,39214,148292,51.0,Male,19495.41,Electronics,14.84,5.0,1.0,Yes,1
4110,4124,126943,57.0,Male,43895.48,Sports,19.49,7.0,2.0,No,1
12366,12465,128718,24.0,Male,41190.66,Electronics,20.92,18.0,3.0,No,0
30108,30512,134411,49.0,Female,78640.87,Home,24.48,6.0,6.0,No,1
48219,48944,111940,56.0,Male,70197.63,Fashion,7.24,5.0,5.0,No,0
28835,29218,133235,53.0,Male,40146.89,Fashion,36.12,5.0,1.0,No,0
24293,24590,105606,20.0,Female,54873.26,Home,12.55,9.0,3.0,Yes,1
4944,4962,149543,23.0,Female,85220.48,Fashion,26.69,2.0,0.0,No,0
31687,32125,126292,19.0,Male,22101.22,,48.95,6.0,4.0,Yes,1
46560,47256,134611,59.0,Female,27163.18,Home,40.04,11.0,5.0,No,0
1103,1103,123444,44.0,Male,20709.01,Electronics,17.13,5.0,1.0,No,0
19528,19735,126329,21.0,Female,22181.63,Electronics,25.66,17.0,1.0,No,1
37416,37954,137595,57.0,Male,47520.09,Beauty,14.8,4.0,4.0,No,0
39730,40315,114380,49.0,Male,21271.34,,26.93,10.0,1.0,Yes,0
9392,9456,145329,52.0,Male,26332.32,Beauty,17.19,7.0,3.0,No,0
39862,40448,104243,57.0,Male,19392.04,Beauty,6.62,3.0,,Yes,1
25859,26181,126813,46.0,Female,18108.66,Electronics,29.51,12.0,4.0,No,1
40278,40867,128068,40.0,Female,29162.52,Beauty,22.35,8.0,2.0,Yes,1
45474,46155,129039,33.0,Male,42201.55,,44.87,4.0,3.0,No,1
5921,5944,133208,23.0,Female,37807.5,Home,10.4,12.0,2.0,No,0
12121,12218,129691,22.0,Female,31191.94,Electronics,15.23,,1.0,No,1
25422,25733,106548,52.0,Male,39890.85,Fashion,14.86,14.0,3.0,No,1
35740,36243,130162,35.0,Male,38482.41,Grocery,17.16,13.0,3.0,No,0
9608,9676,130895,53.0,Male,40053.63,Grocery,6.83,10.0,0.0,Yes,0
18491,18684,132632,65.0,Female,39981.19,Fashion,9.21,11.0,3.0,Yes,0
42874,43512,130430,31.0,Female,43120.73,Grocery,14.72,3.0,1.0,No,0
26232,26561,133703,47.0,Female,101752.24,Fashion,18.9,6.0,2.0,No,1
8437,8495,132379,39.0,Female,109375.35,Grocery,9.32,7.0,2.0,Yes,0
7614,7666,138931,53.0,Female,13352.79,Electronics,44.48,4.0,6.0,Yes,1
37642,38182,113527,64.0,Male,38009.76,Beauty,19.0,17.0,3.0,Yes,1
27036,27387,100436,23.0,Female,29740.0,Electronics,20.16,5.0,5.0,No,1
22230,22483,113975,56.0,Female,16499.76,Electronics,14.6,4.0,2.0,No,0
49065,49803,100303,18.0,Female,30787.51,Grocery,2.12,12.0,2.0,No,1
16361,16522,108869,53.0,Female,34760.9,Grocery,18.32,8.0,3.0,Yes,1
28335,28710,134245,28.0,Male,22187.12,Fashion,38.86,250.0,2.0,No,1
325,325,139191,62.0,Male,73184.59,Electronics,28.39,10.0,1.0,No,0
28183,28555,103186,63.0,Male,36507.06,Home,25.81,7.0,4.0,Yes,1
39502,40083,143512,61.0,Male,60365.95,Home,11.21,5.0,5.0,Yes,1
41130,41729,120720,52.0,Male,38345.24,Grocery,16.63,1.0,0.0,No,1
143,143,121074,51.0,Other,19289.82,Home,27.67,3.0,0.0,No,0
43345,43992,120009,51.0,Female,13478.9,Grocery,11.55,7.0,4.0,No,1
26078,26405,147080,53.0,Male,10758.0,,14.21,6.0,2.0,Yes,0
17184,17355,148536,46.0,Male,30347.31,Beauty,25.6,19.0,3.0,No,0
19176,19380,112305,27.0,Female,63016.11,Home,40.83,6.0,3.0,No,0
3042,3051,135034,45.0,Female,69999.95,Fashion,23.14,20.0,2.0,No,1
17264,17437,131670,19.0,Female,50153.62,Sports,13.72,6.0,2.0,No,0
19113,19316,119705,47.0,Female,27448.62,Beauty,18.48,7.0,8.0,No,1
31213,31643,131053,32.0,Male,38926.47,Electronics,9.11,6.0,2.0,No,0
12283,12382,122648,59.0,Male,34443.98,Electronics,27.81,9.0,1.0,No,0
14645,14777,128763,56.0,Male,13297.8,Home,37.33,5.0,2.0,No,0
33327,33794,149030,57.0,Female,57009.04,Grocery,47.05,15.0,7.0,Yes,1
32773,33231,116629,65.0,Female,36180.6,Home,9.44,1.0,2.0,No,1
40272,40861,143566,43.0,Male,42201.25,Electronics,1.85,5.0,4.0,Yes,1
11420,11510,127457,55.0,Female,13140.89,Home,13.0,10.0,0.0,No,1
29444,29837,140913,58.0,Other,47979.6,Electronics,10.86,17.0,2.0,No,1
37369,37906,107141,26.0,Male,11642.51,Beauty,6.91,4.0,5.0,Yes,1
24559,24860,119867,21.0,Female,34285.61,Electronics,18.52,7.0,3.0,No,0
47840,48556,148762,42.0,Female,27906.58,Sports,63.55,20.0,3.0,Yes,1
17920,18100,140804,47.0,Female,35035.79,Fashion,11.9,9.0,5.0,No,0
17403,17576,140998,28.0,,64966.3,Fashion,22.78,2.0,3.0,No,1
10828,10910,140937,62.0,Female,18666.3,Fashion,37.81,4.0,3.0,No,0
23759,24039,102478,26.0,Male,47428.0,Sports,23.98,3.0,4.0,Yes,0
15722,15868,108167,23.0,Male,49396.58,Grocery,10.18,13.0,1.0,No,1
14180,14309,136425,46.0,Male,40315.64,,9.35,7.0,2.0,,0
9807,9878,127937,21.0,Female,26678.57,Grocery,31.23,3.0,5.0,Yes,1
10805,10887,136094,22.0,Female,33099.3,Beauty,16.67,6.0,3.0,Yes,1
36857,37381,114264,49.0,Female,46696.5,Sports,4.54,10.0,2.0,Yes,0
45942,46632,100493,54.0,Other,24810.28,Beauty,6.22,,,Yes,1
14046,14173,134224,53.0,Male,30744.49,Beauty,5.08,6.0,2.0,No,0
35710,36213,119562,26.0,Male,48031.7,Fashion,40.51,10.0,0.0,No,0
49158,49896,119759,31.0,Male,39534.73,Grocery,16.33,3.0,5.0,No,0
21339,21578,119197,50.0,Male,19515.4,Fashion,10.75,6.0,3.0,Yes,0
26989,27340,111138,27.0,Male,10766.97,Home,11.47,1.0,1.0,No,0
25879,26201,130672,18.0,Male,29661.68,Home,30.91,9.0,1.0,No,1
9820,9891,120322,25.0,Male,80714.86,Grocery,15.48,9.0,4.0,No,1
12169,12267,128856,23.0,Male,46309.15,Grocery,16.2,,3.0,No,1
46318,47013,140511,36.0,Female,13818.82,Home,15.73,11.0,,Yes,1
42088,42710,103053,54.0,Male,27319.48,Fashion,32.84,5.0,3.0,Yes,1
32640,33094,114504,42.0,Male,35660.97,Sports,15.54,12.0,3.0,No,1
19912,20128,118252,64.0,,101879.37,Grocery,44.47,7.0,6.0,No,1
45183,45860,108398,26.0,Female,64348.1,Beauty,6.85,2.0,3.0,No,0
12830,12941,127835,32.0,Female,78188.54,Sports,33.0,4.0,4.0,Yes,1
20496,20721,122304,25.0,Male,33067.87,Fashion,19.85,10.0,2.0,No,0
727,727,111905,42.0,Male,80292.68,Sports,18.76,10.0,2.0,Yes,1
27162,27514,116288,34.0,Male,73978.14,Electronics,28.26,2.0,2.0,Yes,1
44627,45295,134020,32.0,Male,14571.98,Beauty,24.4,3.0,3.0,Yes,0
29228,29619,136978,45.0,Female,25973.34,Sports,27.4,6.0,,Yes,1
36903,37427,132848,41.0,Female,21860.99,Fashion,52.45,15.0,2.0,No,1
6499,6529,123016,18.0,Female,31183.67,Fashion,21.94,5.0,5.0,Yes,1
29067,29453,124985,47.0,Male,55558.61,Sports,16.14,2.0,4.0,Yes,0
7240,7285,144442,32.0,Female,42188.02,Grocery,16.3,11.0,3.0,,0
6454,6483,123408,42.0,Male,31431.93,Home,7.79,5.0,3.0,Yes,0
18302,18491,107363,18.0,Female,12040.86,Fashion,26.47,4.0,0.0,No,0
